text,label
i had an hour of football practice under the boiling sun and now i have 2hr volleyball practice under the BOILING SUN AGAIN,0
That's how you start a season that's how you open the show #show #them #how #dark #hell #can #get #Empire,2
Might just leave and aggravate bae,0
The joyful tambourines have ceased. The noise of the jubilant has stopped. The joyful lyre has ceased. -Isaiah 24:8,3
"my boyfriend once forcibly stopped all of my anxiety coping methods at once (holding me, forcing my hands down that kinda stuff) and I --",3
@user Ended up paying 75p for half a tube of smarties. Don't even get the pleasure of popping the plastic lid off either,0
"But this is the internet age, so get mad out of any and all proportion and assume the terrible worst with little to no facts or knowledge.",0
@user @user @user @user @user awe I feel so bad being naive ou is the worst,3
Rooney = whipping boy. #mufc #sad,3
@user start buying Death Wish Coffee and shake hands with espresso every now and then.,1
@user cheer up,1
@user I'm sure you'll have a heyday if they do,2
@user @user @user @user @user @user to give me my keys back. They aren't for my house! #shocking,0
"#ObamaLegacy - weekly #riots and #terror attacks, &gt;400k dead #Syrians, #Jews fleeing #persecution in Europe, #Christian #genocide in ME.....",0
Drop Snapchat names #bored #snap #swap #pics,3
"@user @user #lestweforget 3 yrs on, 2013 Graduate Trainee recruitment not concluded. #disappointed #weary however  #wewait",3
Happy Birthday @user  #cheerchick #jeep #jeepgirl #IDriveAJeep #jeepjeep #Cheer,1
@user omg I'm so slow bc my eng is not very well and my hands are shaking uhh help meee I'm like this lil chicken now 🐥#MoreisBetter,3
@user is the android app it designed to be buggy and work sporadically on a fire TV box?,0
@user @user @user @user Don't provoke the Voke.,0
@user bad.I am fearing for my life🙏,3
@user some don't see the difference between courting and appealing to a women vs deception &amp; pressure it's depressing,3
@user Customer services got involved and eventually completely wash their hands of it. #awful #dreamornightmare,0
Look at this #massiah of #youngleader\n#Pakistan #massiah of #terrorism,0
"This pretentious dick in Night Gallery just fucking, used a towel to dry off his sink",0
Another day Another flight 🙈  I swear my last ever @user flight!!!! You take the LOVE out of flying #easyjet #horrific #alwaysdelayed,0
@user We're sorry to hear about the issues and how this is making you feel. We don't like to hear our customers being unhappy :-( We,3
"We fear not the truth, even if it be gloomy, but its counterfeit.- Berl Katznelson",2
"I miss my gran singing Rawhide, in her deep baritone growl.",3
Egyptian officials expressed frustration and outrage over the Obama/Hillary administration’s support of the Muslim Brotherhood,0
two major banking stocks down almost 15 to 20 % from their highs while benchmarks still close to top it is a sure #worry for markets,3
Batman the animated series is a gift from the 90s animation gods,1
"@user but what I am doing is in my control, #AvoidMMT , you guys are #terrible",0
it didn't impress me but it didn't depress me',3
@user @user I couldn't care less about #GOTHAM. I haven't watched it since the mid point of season 1. #horrible,3
"@user @user @user Yes, it is bad to point out racism lest it provoke the racists.  Some racists do indeed not like it.",0
Just seeing Alex revells face gets me angry,0
@user @user @user @user I dread to think... #DirtyPeople,0
"@user If you get it going with him, tag me the link please. I have a lot of friends who love following his unintentional hilarity.",1
"In addition to fiction, wish me luck on my research paper this semester. 15-20 pages, oh boy. #daunting",1
@user - I can't read this article but headline indicates a horror story. Lock sick chavs up and throw away the key.,0
"@user @user I live a life devoid of mirth. Come to think of it, there aren't enough taco bowls in my life, either.",3
Trying to book holiday flights on @user website is becoming a #nightmare,0
"@user John Kerry fckd u,chief justiceofpak made the statement publicly about party supporting terror what else u need#terrorstatepak",0
@user jeezus God #dark,3
I've realized my anxiety is at an all time high when I'm in my office. I feel prisoned here and I pick up on bad energy.,3
r U scared to present in front of the class? severe anxiety... whats That r u sad sometimes?? go get ur depression checked out IMEDIATELY!!!,3
"@user today which can impact the signal, I'm afraid :-( Our engineers are working to have this resolved by this evening and you'll",2
Oh dear an evening of absolute hilarity I don't think I have laughed so much in a long time! 😂,1
"Wtf are United doing, shocking defending",0
"Amateurs sit and wait for inspiration, the rest of us just get up and go to work.' -- Stephen King #authors #serious #writingtip",2
"Jesus wept! Another RNS from #rusty @user quote 'Price sensitive news, Price Sensitive news' etc etc The #Ramping here is",3
Is there a perfume that smells like the smell of smokey incense because i would be all about that,1
@user I personally liked #relentless …didn't get #OurHouse #OneJersey #werealldevilsinside \nDoes nothing till a puck drops #NJDevils,3
#Scorpio always seek revenge!,0
@user @user lmao awe...  #sad,3
Appropriate that first secretary at permanent mission is tasked with demolition of #terror state #Pakistan - Like 'renunciation of lies' bit,0
@user meden is frowning at you with her non existent face,0
@user I ❤️you on DWTS You make my night every show! 😘,1
still shaking though 🙃,1
When you arrive at the office the day before your first ever festival and the Internet is down #panic,3
So drunk me hid my keys very well sober me couldn't find it anywhere,3
"They'll be yo friend, shake your hand, then kick in yo door thas the way the game go🤖🤐.",0
So depressing that it's darker so much earlier now,3
I just got asked to hoco over instagram dm bc someone lost a bet. Love the maturity of the people in my grade!!!!,2
"@user they say you attract what you see, maybe I shouldn't be a pessimist but I don't wanna take any chances lol can't wait to relocate",3
@user Seriously. Digging those eyebrows. #animated,1
"#Taurus females are beautiful, sparkling jewels glowing in the moonlight.",1
@user it's very telling that racist bigots always resort to the insult 'fag' like that's worse than being a racist bigot.,0
Watch this amazing live.ly broadcast by @user  #musically,1
@user NO. The gay guy and the dad revenge fucking,0
@user why should I listen to someone with a tie like that? #awful,0
I don't talk about politics because people nowadays get offended easily!,0
"@user She's jogging a bit to stay beside her, puffing her cheeks with a huff each time. 'Oh-- jeez Jasper, why don't you —",1
@user @user @user @user he'll defend his belt against aldo after its not that hard u grudge holding bitch,0
"@user : I liked that she was not moping around in all of the episode. She had a moment of emotional weakness, felt sorry about -",3
@user it wasn't a joke .,0
Now it's time to remove CB from the team somehow. Screw it. Rip the Band-Aid off. It'll sting for a bit but everyone will get over it.,0
"@user @user @user @user gotta shake the booty instead though, makes sure it's all good 🙂",1
@user They've officially said all the episodes left (so future 12 and despair 11 and 12) will be delayed.,0
"@user : Whaaaat?!? Oh hell no. I was jealous because you got paid to fuck, but this is a whole new level.  #love #conflicted😬",0
Watch this amazing live.ly broadcast by @user  #musically,1
Well my evaluation came back and i am minimally effective. Student test scores on the PARCC sunk my eval. it's time for me to quit teaching,3
"The majority of people irritate the fuck out of me, cba with people ahahah",0
Omg I actually thought she was going to jump.  #SouthPark20 #southpark,1
Never make a #decision when you're #angry and never make a #promise when you're #happy. #wisewords,2
@user just watched you on the great wall #hilarious 😆,1
"Everything I see of American police training seems calculated to trample human dignity, inflame outrage, and escalate confrontations.",0
@user #dhoni bcoz of is calmness nd match winning  finishers nd a proud #miltirian #dad#husband nd wonderful humanbeing nd his #smile,1
@user  The point of voting for Trump to push all the pieces off the board game like an angry toddler? Wreck everything for everybody?,0
@user @user Very rare an officer just shoots without regard. They don't want that on their conscience. #incite,0
